season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,680,Yaquis de Obregon,650980,Samuel Zazueta,1,,1.04,32,0.28,0.25,0.226,0.476,6.23,1.04,0.0,7.27,6.0,0,0,0,0,0,1,0,1,0,0,1,5,0,0,1,57,10,25,1,61.0,14.08,3.812,3.1,18.8,0.0,0.167,0.0,5,5,2,6,0,0,3,4,OBR,65.0,17.0,19.0,11.0,RP,0,6,1,122,0.226,0,0,7,31,1,0.0,8.2,17.5,20.0,40.0,20.0,20.0,15.7,15.6,9.0,53.1
2024,680,Yaquis de Obregon,657116,Zach Willeman,1,0.0,5.59,44,0.4,0.39,0.459,0.849,6.52,3.72,0.0,11.17,1.75,2,2,1,0,1,0,0,7,5,0,3,9,0,0,0,72,22,33,2,62.0,16.97,3.727,9.1,15.9,0.0,0.571,0.135,3,3,0,15,3,0,6,3,OBR,102.0,26.0,48.0,26.0,RP,0,7,4,164,0.324,0,0,12,37,6,0.0,13.4,30.6,18.2,54.5,18.2,9.1,6.8,29.3,15.9,59.1
2024,680,Yaquis de Obregon,660850,Juan Robles,1,,0.0,25,0.313,0.36,0.333,0.693,7.11,4.26,0.0,7.11,1.67,6,3,3,0,2,1,0,0,0,1,2,4,1,0,0,53,13,16,0,65.0,15.95,4.04,12.0,20.0,0.0,0.6,0.095,5,1,0,5,1,0,4,0,OBR,66.0,15.0,26.0,13.0,RP,0,5,3,101,0.238,1,0,5,21,0,0.0,12.9,24.5,37.5,31.2,25.0,6.2,8.0,25.7,12.9,60.0
2024,680,Yaquis de Obregon,666510,Ulises Lopez,1,,0.0,18,0.231,0.167,0.167,0.334,8.44,0.0,0.0,5.06,,5,0,1,0,1,0,0,2,0,0,1,2,0,0,0,32,6,13,3,61.0,13.5,4.0,0.0,27.8,0.0,,0.0,2,0,1,7,0,0,1,2,OBR,44.0,9.0,18.0,12.0,RP,0,5,0,72,0.167,0,0,3,18,0,0.0,8.3,18.8,15.4,69.2,15.4,0.0,27.8,25.0,16.7,50.0
2024,680,Yaquis de Obregon,675880,Daniel De La Fuente,1,1.0,0.0,38,0.16,0.184,0.114,0.298,7.94,2.38,0.0,3.18,3.33,2,0,0,0,1,3,0,0,0,0,0,2,1,0,1,67,21,25,0,62.0,12.62,3.763,7.9,26.3,0.0,0.3,0.0,8,5,0,8,1,0,2,1,OBR,88.0,22.0,40.0,19.0,RP,0,10,3,143,0.114,0,0,4,35,0,0.0,14.7,31.3,36.0,36.0,8.0,20.0,18.4,28.0,13.3,57.9
2024,680,Yaquis de Obregon,678410,Saul Vazquez,1,1.0,1.46,49,0.219,0.306,0.195,0.501,6.57,5.84,0.0,5.11,1.13,0,0,3,0,0,0,0,1,1,0,3,8,1,0,0,77,15,32,7,61.0,14.68,3.694,16.3,18.4,0.0,0.889,0.024,9,3,1,12,1,0,5,1,OBR,111.0,28.0,49.0,34.0,"SP, RP",0,9,8,181,0.171,0,0,7,41,2,0.0,8.3,19.5,31.2,40.6,18.8,9.4,2.1,27.1,18.8,57.1
2024,680,Yaquis de Obregon,693730,Ruben Salinas,8,,4.5,14,0.375,0.364,0.5,0.864,4.5,0.0,0.0,6.75,,1,0,1,1,0,1,0,2,2,0,1,1,0,0,0,18,4,11,3,61.0,9.5,2.714,0.0,14.3,0.0,,0.2,0,0,0,8,0,0,2,1,OBR,22.0,6.0,8.0,4.0,RP,0,2,0,38,0.3,1,0,3,10,2,,10.5,22.2,0.0,81.8,18.2,0.0,14.3,21.1,10.5,42.9
2024,680,Yaquis de Obregon,807848,Yuhi Sako,1,,4.5,9,0.333,0.333,0.333,0.666,0.0,0.0,0.0,13.50,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,1,9,1,72.0,12.5,2.778,0.0,0.0,0.0,,0.0,2,1,2,1,0,0,2,1,OBR,18.0,8.0,9.0,8.0,RP,0,0,0,25,0.333,0,0,3,9,1,0.0,4.0,10.0,22.2,22.2,44.4,11.1,0.0,36.0,32.0,88.9
2024,5482,Algodoneros de Guasave,572943,Jeff Ibarra,1,,1.59,25,0.357,0.36,0.333,0.693,11.12,4.76,0.0,7.94,2.33,9,2,6,1,0,0,0,0,2,0,1,2,0,0,0,36,11,14,2,58.0,16.06,3.64,12.0,28.0,0.0,0.429,0.095,4,1,0,4,2,0,1,2,GSV,53.0,14.0,27.0,16.0,RP,0,7,3,91,0.238,1,0,5,21,1,0.0,12.1,30.6,42.9,42.9,7.1,7.1,16.0,29.7,17.6,56.0
2024,5482,Algodoneros de Guasave,622739,Ariel Gracia,1,,4.85,57,0.409,0.386,0.462,0.848,6.23,2.77,0.0,12.46,2.25,0,0,4,3,0,1,0,0,6,0,0,10,0,0,0,98,20,44,11,62.0,17.31,3.947,7.0,15.8,0.0,0.444,0.115,6,6,3,11,2,0,9,7,GSV,113.0,26.0,50.0,31.0,SP,0,9,4,225,0.346,0,1,18,52,7,0.0,8.9,20.4,18.2,40.9,27.3,13.6,8.8,22.2,13.8,45.6
2024,5482,Algodoneros de Guasave,622742,Rafael Cordova,1,0.0,7.71,31,0.353,0.333,0.571,0.904,11.57,1.29,2.57,10.29,9.0,4,0,3,2,0,0,0,3,2,0,0,2,1,0,0,57,18,20,2,74.0,15.43,3.484,3.2,29.0,0.065,0.111,0.286,3,1,1,7,1,0,5,2,GSV,80.0,21.0,40.0,22.0,RP,2,9,1,108,0.286,1,0,8,28,6,50.0,16.7,31.6,20.0,45.0,30.0,5.0,25.8,37.0,20.4,67.7
2024,5482,Algodoneros de Guasave,642856,Fabian Anguamea,1,,1.74,39,0.273,0.231,0.194,0.425,12.19,2.61,0.0,5.23,4.67,2,0,3,0,2,0,0,3,1,0,0,2,1,0,1,75,24,22,2,65.0,16.16,4.282,7.7,35.9,0.0,0.214,0.028,4,1,0,11,1,0,2,3,GSV,92.0,24.0,44.0,24.0,"SP, RP",0,14,3,167,0.167,0,0,6,36,2,0.0,14.4,32.0,22.7,63.6,9.1,4.5,28.2,26.3,14.4,61.5
2024,5482,Algodoneros de Guasave,656839,Jorge Perez,1,0.333,4.95,86,0.333,0.329,0.405,0.734,4.95,1.35,0.45,10.80,3.67,0,0,3,1,0,1,3,0,5,0,0,19,0,0,0,140,26,71,9,68.0,14.5,3.372,3.5,12.8,0.012,0.273,0.101,16,6,8,17,5,0,11,8,GSV,197.0,55.0,82.0,56.0,SP,1,11,3,290,0.304,1,2,24,79,11,4.8,9.0,18.6,29.6,35.2,26.8,8.5,9.3,28.3,19.3,64.0
2024,5482,Algodoneros de Guasave,663793,Dakota Chalmers,1,0.0,4.8,64,0.314,0.375,0.462,0.837,9.6,5.4,1.8,8.40,1.78,0,0,5,0,4,3,0,0,1,0,3,9,1,0,0,82,21,38,6,56.0,16.07,3.766,14.1,25.0,0.047,0.563,0.192,5,5,1,13,4,0,3,7,GSV,136.0,33.0,75.0,54.0,SP,3,16,9,241,0.269,1,2,14,52,8,33.3,8.7,25.6,23.7,52.6,10.5,13.2,10.9,31.1,22.4,51.6
2024,5482,Algodoneros de Guasave,664039,Geno Encina,1,0.0,10.13,27,0.409,0.519,0.545,1.064,0.0,8.44,0.0,15.19,0.0,0,0,1,0,0,1,0,1,1,1,2,9,0,0,1,44,1,22,0,55.0,21.38,4.222,18.5,0.0,0.0,,0.136,2,2,1,8,0,0,5,4,GSV,63.0,16.0,19.0,18.0,"SP, RP",0,0,5,114,0.409,0,0,9,22,6,0.0,0.9,2.3,9.1,54.5,27.3,9.1,-18.5,16.7,15.8,59.3
2024,5482,Algodoneros de Guasave,667050,Grant Gavin,1,0.333,8.1,76,0.362,0.347,0.493,0.84,10.26,3.24,1.08,10.26,3.17,0,0,5,2,1,0,0,0,6,1,0,6,1,0,1,150,40,50,10,63.0,18.3,4.013,7.9,25.0,0.026,0.316,0.209,10,5,3,13,5,0,6,8,GSV,191.0,39.0,78.0,38.0,SP,2,19,6,305,0.284,1,1,19,67,15,13.3,13.1,26.7,30.0,42.0,18.0,10.0,17.1,25.6,12.5,51.3
2024,5482,Algodoneros de Guasave,675546,Jesus Huerta,1,0.0,21.0,20,0.417,0.55,1.0,1.55,6.0,12.0,6.0,21.00,0.5,3,0,3,3,2,0,0,0,2,0,0,2,0,0,0,38,6,14,0,61.0,29.33,4.4,20.0,10.0,0.1,2.0,0.533,2,3,0,2,2,0,4,1,GSV,54.0,14.0,22.0,16.0,RP,2,2,4,88,0.467,0,1,7,15,7,50.0,6.8,15.8,28.6,21.4,28.6,21.4,-10.0,25.0,18.2,70.0
2024,5482,Algodoneros de Guasave,676019,Oscar Rojas,1,,27.0,6,0.667,0.667,0.667,1.334,13.5,27.0,0.0,27.00,0.5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,10,2,3,0,52.0,43.5,4.833,33.3,16.7,0.0,2.0,0.0,1,0,0,0,0,0,1,1,GSV,15.0,3.0,7.0,5.0,RP,0,1,2,29,0.667,0,1,2,3,2,0.0,6.9,20.0,33.3,33.3,33.3,0.0,-16.6,24.1,17.2,50.0
2024,5482,Algodoneros de Guasave,676190,Carlos Morales,1,1.0,1.08,32,0.211,0.258,0.286,0.544,8.64,3.24,1.08,5.40,2.67,2,1,2,0,0,0,0,0,0,0,1,3,0,0,0,56,16,21,4,60.0,16.68,4.344,9.4,25.0,0.031,0.375,0.107,4,3,1,8,1,0,1,3,GSV,83.0,18.0,43.0,27.0,RP,1,8,3,139,0.179,0,0,5,28,1,20.0,11.5,28.6,23.8,52.4,9.5,14.3,15.6,30.9,19.4,56.2
2024,5482,Algodoneros de Guasave,682608,Peyton Gray,1,1.0,0.0,5,0.333,0.6,0.333,0.933,0.0,18.0,0.0,9.00,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13,2,3,2,63.0,27.0,5.4,40.0,0.0,0.0,,0.0,0,0,0,2,0,0,0,1,GSV,2.0,0.0,1.0,0.0,RP,0,0,2,27,0.333,0,0,1,3,0,,7.4,15.4,0.0,100.0,0.0,0.0,-40.0,3.7,0.0,0.0
2024,5482,Algodoneros de Guasave,684118,Victor Buelna,1,1.0,2.7,41,0.233,0.244,0.289,0.533,7.2,1.8,0.9,7.20,4.0,8,6,3,1,0,0,0,0,0,0,1,6,1,0,0,77,20,31,9,67.0,15.6,3.805,4.9,19.5,0.024,0.25,0.079,5,6,5,7,1,0,4,3,GSV,104.0,29.0,47.0,27.0,RP,1,8,2,156,0.211,0,1,8,38,3,16.7,12.8,26.0,19.4,32.3,29.0,19.4,14.6,30.1,17.3,70.7
2024,5482,Algodoneros de Guasave,687455,Juan Cossio,1,,0.0,34,0.2,0.294,0.25,0.544,9.0,6.75,0.0,4.50,1.33,5,2,0,0,1,0,0,1,3,0,0,2,0,0,0,57,17,20,0,72.0,13.13,3.088,17.6,23.5,0.0,0.75,0.107,4,3,3,6,0,0,3,1,GSV,52.0,15.0,23.0,12.0,RP,0,8,6,105,0.143,0,0,4,28,0,0.0,16.2,29.8,20.0,35.0,30.0,15.0,5.9,21.9,11.4,44.1
2024,5482,Algodoneros de Guasave,691678,Vidal Sotelo,1,0.5,4.91,32,0.304,0.387,0.385,0.772,3.68,4.91,0.0,8.59,0.75,0,0,1,1,0,1,0,0,3,0,1,6,0,0,0,51,4,24,6,61.0,17.18,3.938,12.5,9.4,0.0,1.333,0.115,6,2,3,6,1,0,3,3,GSV,77.0,18.0,29.0,25.0,SP,0,3,4,126,0.269,1,0,7,26,4,0.0,3.2,7.8,29.2,37.5,25.0,8.3,-3.1,23.0,19.8,56.2
2024,5482,Algodoneros de Guasave,691714,Kevin Ribon,1,,40.5,11,0.444,0.545,0.5,1.045,0.0,6.75,0.0,27.00,0.0,2,0,2,1,0,0,0,0,0,0,0,5,1,0,0,18,1,9,0,60.0,30.0,3.636,9.1,0.0,0.0,,0.0,0,0,1,4,1,0,2,1,GSV,24.0,6.0,7.0,6.0,RP,0,0,1,40,0.5,1,1,4,8,6,0.0,2.5,5.6,11.1,55.6,33.3,0.0,-9.1,17.5,15.0,54.5
2024,5482,Algodoneros de Guasave,695871,Jesus Broca,1,1.0,1.69,22,0.231,0.364,0.176,0.54,6.75,8.44,0.0,5.06,0.8,7,1,1,0,0,0,0,0,0,0,1,3,0,0,0,31,8,13,9,54.0,17.25,4.182,22.7,18.2,0.0,1.25,0.0,4,1,2,3,0,0,3,0,GSV,50.0,10.0,27.0,19.0,RP,0,4,5,92,0.176,0,0,3,17,1,0.0,8.7,25.8,30.8,23.1,38.5,7.7,-4.5,29.3,20.7,45.5
2024,5482,Algodoneros de Guasave,703655,Dan Kubiuk,1,1.0,1.08,29,0.158,0.138,0.241,0.379,9.72,0.0,1.08,4.32,,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,68,26,20,4,69.0,13.92,4.0,0.0,31.0,0.034,,0.103,5,1,4,6,1,0,2,1,GSV,72.0,10.0,32.0,10.0,RP,1,9,0,116,0.138,0,0,4,29,1,16.7,22.4,38.2,30.0,35.0,30.0,5.0,31.0,27.6,8.6,34.5
2024,5482,Algodoneros de Guasave,703721,Ivan Izaguirre,1,,6.43,32,0.286,0.344,0.586,0.93,7.71,3.86,2.57,10.29,2.0,9,5,6,1,0,0,0,2,3,0,1,6,0,0,0,58,12,23,2,62.0,17.86,3.906,9.4,18.8,0.063,0.5,0.31,3,1,1,10,2,0,3,3,GSV,78.0,18.0,31.0,19.0,RP,2,6,3,125,0.276,0,0,8,29,5,40.0,9.6,20.7,21.7,56.5,17.4,4.3,9.4,24.8,15.2,56.2
2024,5482,Algodoneros de Guasave,703865,Christian Crespo,1,,2.45,16,0.125,0.438,0.455,0.893,4.91,12.27,2.45,4.91,0.4,2,0,1,0,0,0,0,0,0,0,2,3,0,0,0,30,4,9,0,52.0,21.0,4.812,31.3,12.5,0.063,2.5,0.273,1,1,1,4,1,0,0,1,GSV,40.0,9.0,14.0,10.0,RP,1,2,5,77,0.182,0,0,2,11,1,50.0,5.2,13.3,22.2,55.6,11.1,11.1,-18.8,18.2,13.0,56.2
2024,5482,Algodoneros de Guasave,800099,Edwin Cervantes,1,,0.0,8,0.0,0.125,0.0,0.125,7.71,3.86,0.0,0.00,2.0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,1,5,2,52.0,12.43,3.625,12.5,25.0,0.0,0.5,0.0,2,1,0,2,0,0,0,0,GSV,15.0,3.0,7.0,6.0,RP,0,2,1,29,0.0,0,0,0,7,0,0.0,3.4,11.1,40.0,40.0,0.0,20.0,12.5,24.1,20.7,37.5
2024,5482,Algodoneros de Guasave,826183,Ian Medina,1,,5.4,7,0.0,0.286,0.0,0.286,10.8,10.8,0.0,0.00,1.0,6,0,1,1,1,0,0,0,0,0,0,1,1,0,0,8,3,3,0,45.0,17.4,4.143,28.6,28.6,0.0,1.0,0.0,1,1,0,1,0,0,0,0,GSV,13.0,2.0,8.0,5.0,RP,0,2,2,29,0.0,0,0,0,5,1,0.0,10.3,37.5,33.3,33.3,0.0,33.3,0.0,27.6,17.2,28.6
2024,5483,Sultanes de Monterrey,532893,Ivan Salas,1,,5.4,15,0.375,0.583,0.5,1.083,0.0,10.8,0.0,8.10,0.0,10,2,5,1,1,1,0,0,1,0,1,4,0,0,0,15,3,11,1,51.0,15.3,3.4,26.7,0.0,0.0,,0.125,2,0,1,5,0,0,2,1,MTY,23.0,6.0,9.0,6.0,RP,0,0,4,51,0.375,0,0,3,8,2,0.0,5.9,20.0,18.2,54.5,27.3,0.0,-26.7,17.6,11.8,40.0
2024,5483,Sultanes de Monterrey,553868,Norman Elenes,1,,6.75,41,0.208,0.39,0.323,0.713,6.75,11.25,1.13,6.75,0.6,2,0,4,1,1,0,0,0,1,0,0,4,0,0,0,53,18,25,1,51.0,18.0,3.512,24.4,14.6,0.024,1.667,0.129,3,2,2,12,0,0,3,3,MTY,66.0,18.0,33.0,18.0,RP,1,6,10,144,0.194,0,0,6,31,6,33.3,12.5,34.0,12.0,60.0,20.0,8.0,-9.8,22.9,12.5,43.9
2024,5483,Sultanes de Monterrey,642590,Francisco Rios,1,0.0,11.57,13,0.5,0.667,0.429,1.096,3.86,19.29,0.0,11.57,0.2,2,0,5,3,3,1,0,0,0,0,1,4,0,0,0,16,2,7,0,43.0,21.86,3.923,38.5,7.7,0.0,5.0,0.0,1,0,0,3,0,0,1,2,MTY,22.0,7.0,8.0,6.0,RP,0,1,5,51,0.429,0,0,3,7,3,0.0,3.9,12.5,14.3,71.4,14.3,0.0,-30.8,15.7,11.8,53.8
2024,5483,Sultanes de Monterrey,660610,Carlos De Leon,2,,10.8,7,0.333,0.429,1.0,1.429,0.0,0.0,5.4,16.20,,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,10,2,7,0,76.0,12.6,3.0,0.0,0.0,0.143,,0.571,0,0,3,1,1,0,1,1,MTY,16.0,4.0,8.0,6.0,C,1,0,0,21,0.429,0,0,3,7,2,100.0,9.5,20.0,14.3,28.6,57.1,0.0,0.0,38.1,28.6,57.1
2024,5483,Sultanes de Monterrey,660995,Nathanael Santiago,1,,0.0,25,0.429,0.48,0.368,0.848,10.38,12.46,0.0,12.46,0.83,4,3,2,0,0,0,0,1,1,0,1,4,0,0,0,44,12,14,2,54.0,23.31,4.04,24.0,20.0,0.0,1.2,0.053,1,3,0,4,0,0,3,3,MTY,44.0,8.0,16.0,8.0,RP,0,5,6,101,0.316,0,0,6,19,0,0.0,11.9,27.3,7.1,50.0,21.4,21.4,-4.0,15.8,7.9,32.0
2024,5483,Sultanes de Monterrey,661149,Cristian Castillo,1,,27.0,4,0.333,0.5,0.667,1.167,0.0,13.5,0.0,13.50,0.0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,7,1,3,0,60.0,22.5,3.75,25.0,0.0,0.0,,0.333,1,0,1,0,1,0,0,0,MTY,9.0,3.0,3.0,2.0,RP,0,0,1,15,0.333,0,0,1,3,2,0.0,6.7,14.3,66.7,0.0,33.3,0.0,-25.0,20.0,13.3,75.0
2024,5483,Sultanes de Monterrey,664475,Edgar Torres,1,0.0,5.06,94,0.297,0.323,0.369,0.692,4.64,2.95,0.0,9.28,1.57,0,0,2,1,3,1,0,0,9,0,1,13,0,0,0,151,27,74,6,65.0,14.67,3.33,7.4,11.7,0.0,0.636,0.107,19,2,7,24,3,0,13,6,MTY,203.0,60.0,77.0,50.0,SP,0,11,7,313,0.262,1,1,22,84,12,0.0,8.6,17.9,29.7,40.5,27.0,2.7,4.3,24.6,16.0,63.8
2024,5483,Sultanes de Monterrey,666015,Francisco Villegas,1,,0.0,5,0.25,0.2,0.25,0.45,6.75,0.0,0.0,6.75,,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,4,0,56.0,13.5,3.6,0.0,20.0,0.0,,0.0,0,1,1,1,0,0,1,0,MTY,5.0,1.0,2.0,2.0,RP,0,1,0,18,0.25,0,1,1,4,0,,11.1,28.6,0.0,25.0,50.0,25.0,20.0,11.1,11.1,20.0
2024,5483,Sultanes de Monterrey,666627,Faustino Carrera,1,0.0,5.79,82,0.358,0.354,0.392,0.746,9.16,2.89,0.96,10.13,3.17,0,0,3,1,0,1,0,0,2,0,2,14,2,0,1,156,46,55,5,64.0,16.82,3.829,7.3,23.2,0.024,0.316,0.108,7,8,9,10,3,0,11,7,MTY,150.0,33.0,72.0,38.0,SP,2,19,6,314,0.284,2,0,21,74,12,20.0,14.6,29.5,18.2,30.9,36.4,14.5,15.9,22.9,12.1,40.2
2024,5483,Sultanes de Monterrey,667712,Austin Hansen,1,0.5,5.06,26,0.235,0.346,0.2,0.546,6.75,5.06,0.0,6.75,1.33,3,0,1,1,2,0,0,2,0,0,1,5,0,0,0,40,14,17,1,58.0,18.56,3.808,11.5,15.4,0.0,0.75,0.0,4,2,1,6,0,0,1,3,MTY,57.0,13.0,31.0,17.0,RP,0,4,3,99,0.2,2,1,4,20,3,0.0,14.1,35.0,23.5,52.9,11.8,11.8,3.9,31.3,17.2,50.0
2024,5483,Sultanes de Monterrey,669105,Zach Muckenhirn,1,1.0,2.12,61,0.119,0.197,0.164,0.361,6.35,3.18,0.53,3.18,2.0,0,0,0,0,4,2,2,0,0,0,0,2,1,0,1,107,23,43,6,66.0,13.41,3.738,9.8,19.7,0.016,0.5,0.055,10,4,2,21,2,0,2,2,MTY,150.0,43.0,66.0,43.0,SP,1,12,6,228,0.109,0,0,6,55,4,8.3,10.1,21.5,27.9,53.5,9.3,9.3,9.9,28.9,18.9,70.5
2024,5483,Sultanes de Monterrey,676084,Noah Bremer,1,0.667,4.58,75,0.351,0.351,0.313,0.664,5.6,2.55,0.0,10.19,2.2,0,0,3,0,2,1,1,0,1,0,4,15,1,0,2,121,25,58,4,65.0,15.23,3.587,6.7,14.7,0.0,0.455,0.015,11,4,2,21,0,0,13,7,MTY,174.0,60.0,77.0,52.0,SP,0,11,5,269,0.299,1,1,20,67,9,0.0,9.3,20.7,19.0,48.3,25.9,6.9,8.0,28.6,19.3,80.0
2024,5483,Sultanes de Monterrey,676666,Matt Turner,1,1.0,5.4,41,0.32,0.3,0.361,0.661,9.9,2.7,0.9,8.10,3.67,5,1,0,0,0,1,0,4,1,0,0,4,2,0,0,85,27,27,7,66.0,16.1,3.927,7.3,26.8,0.024,0.273,0.111,2,2,2,12,2,0,2,5,MTY,89.0,20.0,39.0,17.0,RP,1,11,3,161,0.25,0,1,9,36,6,25.0,16.8,31.8,14.8,63.0,14.8,7.4,19.5,24.2,10.6,48.8
2024,5483,Sultanes de Monterrey,678712,Mario Garcia,1,,0.0,24,0.133,0.167,0.136,0.303,9.45,1.35,0.0,2.70,7.0,5,1,0,0,1,0,0,0,1,0,0,3,0,0,0,44,16,15,8,58.0,14.55,4.042,4.2,29.2,0.0,0.143,0.045,3,4,2,4,0,0,2,0,MTY,46.0,13.0,23.0,8.0,RP,0,7,1,97,0.091,1,0,2,22,0,0.0,16.5,36.4,20.0,26.7,26.7,26.7,25.0,23.7,8.2,54.2
2024,5483,Sultanes de Monterrey,682961,Mario Perez,1,,1.69,30,0.333,0.467,0.409,0.876,3.38,6.75,0.0,11.81,0.5,5,2,9,0,0,0,0,2,2,0,1,9,3,0,0,39,7,21,4,54.0,20.06,3.567,13.3,6.7,0.0,2.0,0.091,3,2,0,9,0,0,4,3,MTY,58.0,18.0,26.0,19.0,RP,0,2,4,107,0.318,3,1,7,22,1,0.0,6.5,17.9,14.3,57.1,19.0,9.5,-6.6,24.3,17.8,60.0
2024,5483,Sultanes de Monterrey,686734,Arturo Roque,1,,3.86,22,0.294,0.364,0.368,0.732,3.86,5.79,0.0,9.64,0.67,1,0,3,0,1,0,0,0,2,0,0,6,0,0,0,45,11,17,0,57.0,21.86,4.636,13.6,9.1,0.0,1.5,0.105,6,4,0,2,0,0,4,1,MTY,58.0,13.0,23.0,12.0,RP,0,2,3,102,0.263,0,0,5,19,2,0.0,10.8,24.4,35.3,17.6,23.5,23.5,-4.5,22.5,11.8,59.1
2024,5483,Sultanes de Monterrey,691959,Nestor Anguamea,1,0.0,15.88,34,0.429,0.563,0.84,1.403,3.18,9.53,3.18,17.47,0.33,7,2,8,3,0,1,0,1,4,0,0,8,0,0,0,45,8,25,0,54.0,21.35,3.559,17.6,5.9,0.059,3.0,0.4,3,2,3,6,2,1,6,2,MTY,62.0,14.0,26.0,19.0,RP,2,2,6,121,0.44,1,0,11,25,10,40.0,6.6,17.8,20.0,32.0,36.0,12.0,-11.7,21.5,15.7,41.2
2024,5483,Sultanes de Monterrey,692401,Juan Salas,1,0.0,4.63,49,0.406,0.367,0.372,0.739,9.26,3.86,0.0,10.03,2.4,0,0,1,0,0,1,0,0,3,0,2,8,1,0,0,102,31,32,4,65.0,17.91,4.265,10.2,24.5,0.0,0.417,0.07,7,4,1,7,0,0,6,7,MTY,135.0,33.0,64.0,33.0,SP,0,12,5,209,0.302,0,1,13,43,6,0.0,14.8,30.4,21.9,43.8,21.9,12.5,14.3,30.6,15.8,67.3
2024,5483,Sultanes de Monterrey,700063,Alexis Vera,1,0.0,3.86,34,0.269,0.333,0.448,0.781,3.86,3.86,1.29,10.29,1.0,4,4,0,0,0,0,0,6,0,1,0,8,0,0,0,56,8,28,1,60.0,16.57,3.412,8.8,8.8,0.029,1.0,0.172,5,2,1,12,1,0,5,2,MTY,70.0,20.0,22.0,14.0,RP,1,3,3,116,0.276,0,1,8,29,3,16.7,6.9,14.3,21.4,50.0,21.4,7.1,0.0,19.0,12.1,58.8
2024,5483,Sultanes de Monterrey,701013,Ricardo Chapa,1,,0.0,10,0.0,0.1,0.0,0.1,0.0,3.0,0.0,0.00,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3,9,2,56.0,12.0,3.6,10.0,0.0,0.0,,0.0,3,1,0,5,0,0,0,0,MTY,20.0,3.0,8.0,5.0,RP,0,0,1,36,0.0,0,0,0,9,0,0.0,8.3,20.0,33.3,55.6,0.0,11.1,-10.0,22.2,13.9,30.0
2024,5483,Sultanes de Monterrey,802392,Carlos Medina,X,,27.0,7,0.6,0.571,0.667,1.238,9.0,9.0,0.0,27.00,1.0,0,0,3,3,0,0,0,0,1,0,0,1,1,0,0,15,2,5,0,62.0,29.0,4.143,14.3,14.3,0.0,1.0,0.167,0,0,1,1,0,0,2,1,MTY,18.0,4.0,5.0,3.0,X,0,1,1,29,0.5,0,0,3,6,3,,6.9,13.3,0.0,40.0,60.0,0.0,0.0,17.2,10.3,57.1
2024,5483,Sultanes de Monterrey,805678,Joe Riley,1,,4.5,16,0.2,0.286,0.273,0.559,4.5,4.5,0.0,4.50,1.0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,32,7,12,3,64.0,16.75,4.188,12.5,12.5,0.0,1.0,0.091,4,3,0,3,1,0,1,0,MTY,25.0,4.0,11.0,7.0,RP,0,2,2,67,0.182,0,1,2,11,2,0.0,10.4,21.9,41.7,25.0,8.3,25.0,0.0,16.4,10.4,25.0
